kw,sentence
ausländische Direktinvestitionen,Nettozuflüsse von ausländische Direktinvestitionen etwas weniger als die Hälfte dieses Defizits gedeckt haben.
Gratis Mittagessen,"Es gibt kein Gratis Mittagessen , und wer die unbedingte Sicherheit eines Einmal-Pads will, muss dafür mit langen Schlüsseln bezahlen."
Gratis Mittagessen,25 Rentner genossen a Gratis Mittagessen als verfrühtes Weihnachtsgeschenk aus der örtlichen Kneipe.
Gratis Mittagessen,"Wer auch immer gesagt hat, dass es so etwas nicht gibt Gratis Mittagessen war in letzter Zeit nicht im Web."
Gratis Mittagessen,"Es unterstreicht also noch einmal die Tatsache, dass es so etwas wie ein nicht gibt Gratis Mittagessen im Investitionsbereich."
Gratis Mittagessen,"Es stellt sich heraus, dass die besten kostenlosen Softwareprogramme und Webdienste die Vorstellung zunichte machen, dass es so etwas nicht gibt Gratis Mittagessen ."
Gratis Mittagessen,"Der arme Mann fragt sich, ob er den Gartenweg hinaufgeführt wurde, nur um herauszufinden, dass es keine gibt Gratis Mittagessen im gange."
Gratis Mittagessen,Also lass Ben über ein Gratis Mittagessen Wir wurden in die Innenstadt gefahren und genossen ein willkommenes gesundes Essen in der Sonne.
Gratis Mittagessen,"Es kann sein, dass es so etwas nicht gibt Gratis Mittagessen , aber einige erstklassige Texte sind kostenlos erhältlich."
Gratis Mittagessen,"Wir alle wissen, dass es so etwas nicht gibt Gratis Mittagessen Aber die Gelder, die Sie brauchen, um Ihr Land bei der Meisterschaft in Aktion zu sehen, sind nichts für schwache Nerven."
Gratis Mittagessen,Im öffentlichen Sektor ist die Gratis Mittagessen lebt in den Jahresabschlüssen der Pensionskassen weiter.
,"Mein Favorit Die Art der Exposition gegenüber mir selbst besteht darin, Dinge zu tun, die ich gerne tue, nämlich Freeriden ."
,"Zusammen mit Snowboards und Snowblades Die neuesten Skier führen die Freeride-Bewegung an, die von Fans als völlig neuer Zugang zum Skifahren bezeichnet wird ."
,Ich war in Snowboardparks und in der Pipe aber in Chamonix geht es mehr ums Freeriden .
,"Der Strom t rage of Freeriding und Urban Assault Mountainbiking hat eine Vielzahl von Videos hervorgebracht, die die neuesten und größten Kunststücke dokumentieren ."
,"Für Schmutz b Iking, Freeriden, Downhill-Rennen der Sattel ist auf eine sehr niedrige Höhe mit einer Neigung nach hinten eingestellt ."
,Die Elite Skifahrer und Snowboarder Freeriden starten den Wettbewerb ab Januar 2010 .
,"Zusammen mit Snowboards und Snowblades, sie sind die neuesten Skier, die die Freeride-Bewegung anführen, die von Fans als völlig neuer Zugang zum Skifahren bezeichnet wird ."
,Das drängen Das Freeriden-Level ist mein Traum. Dafür belohnt zu werden ist ein tolles Gefühl .
,Als nächstes auf diesem Auf dem Programm stehen vielerorts Freeride-Kurse .
,"Das US-Ak nutzte das EU-Freeriding bei diesem Programm zum Dumping eigener Überschüsse und forderte die EU auf, ihre Exportsubventionen für Getreide abzuschaffen ."
Freihandel,"In Sambia haben wir jahrzehntelang eine marktfreundliche Politik, die immer dann angeschraubt wird Freihandel wird genannt."
Freihandel,In jedem Fall jedoch Freihandel erleichtert in der Regel die volle Nutzung dieser Vorteile.
Freihandel,"Tatsächlich sind es jedoch weitgehend die gleichen Trottel, die überall dort auftauchen, wo sich Leute treffen, um darüber zu reden Freihandel ."
Freihandel,"Er versuchte, die organisierte Arbeiterschaft davon zu überzeugen, dass Freihandel und nicht Protektionismus lag in seinem Interesse."
Freihandel,Wir müssen uns nicht zwischen strengem Protektionismus und unreguliertem entscheiden Freihandel .
Freihandel,Auf der anderen Seite ist er ein erbitterter Verteidiger von Freihandel und ein Meister der Schulwahl.
Freihandel,Wirtschaftswachstum unterstützt durch Freihandel und freie Märkte schaffen neue Arbeitsplätze und höhere Einkommen.
Freihandel,"Es sah frei gewählte Regierungen vor, Freihandel , die Freiheit der Meere und die Abrüstung der gegenwärtigen Aggressorstaaten."
Freihandel,"Sein korporativer Staat hat sich mit dem italienischen Kapitalismus arrangiert, aber abgeschafft Freihandel Gewerkschaften."
Freihandel,"Du verstehst warum Freihandel ist eine gute Sache, auch wenn Sie Schwierigkeiten haben, Ihre Väter und Onkel zu überzeugen."
Reibungslose Arbeitslosigkeit,"Aber wie können wir herausfinden, ob die US-Wirtschaft zu viel, zu wenig oder die richtige Menge an Reibungslose Arbeitslosigkeit ?"
Reibungslose Arbeitslosigkeit,Natürlich könnte eine Umverteilung von Arbeitskräften nicht ohne Reibungslose Arbeitslosigkeit .
Reibungslose Arbeitslosigkeit,"Bei einem ineffizienten Überschuss von Reibungslose Arbeitslosigkeit , sollte sie durch Maßnahmen reduziert werden, die das Suchverhalten ändern und die Effektivität der Arbeitsmärkte verbessern."
Reibungslose Arbeitslosigkeit,"Es wird wahrscheinlich welche geben Reibungslose Arbeitslosigkeit auch wenn technisch Vollbeschäftigung herrscht, denn die meisten Menschen wechseln von Zeit zu Zeit den Arbeitsplatz."
Reibungslose Arbeitslosigkeit,"Zum Beispiel melden sich Menschen für Arbeitslosengeld an, wenn sie zwischen den Jobs sind, bekannt als Reibungslose Arbeitslosigkeit , und andere finden keine Arbeit, weil ihnen die erforderlichen Qualifikationen fehlen, was als strukturelle Arbeitslosigkeit bezeichnet wird."
Reibungslose Arbeitslosigkeit,"Denn solange Lohnunterschiede bestehen, Reibungslose Arbeitslosigkeit Niveaus werden im Gleichgewicht positiv sein."
Reibungslose Arbeitslosigkeit,Es enthält Reibungslose Arbeitslosigkeit und impliziert einen stetigen Arbeitsplatzwechsel auch bei konstanter Gesamtbeschäftigung.
Reibungslose Arbeitslosigkeit,Zum Beispiel gibt es die Unterschiede zwischen Reibungslose Arbeitslosigkeit gegenüber zyklischer Arbeitslosigkeit gegenüber struktureller Arbeitslosigkeit.
Reibungslose Arbeitslosigkeit,"nicht wie Reibungslose Arbeitslosigkeit , bringt Langzeitarbeitslosigkeit den Verlust von Humankapital und Arbeitsmoral mit sich, was letztlich die Beschäftigungsfähigkeit der Person bedroht."
Reibungslose Arbeitslosigkeit,"Reibungslose Arbeitslosigkeit ist der Zeitraum zwischen Jobs, in dem ein Arbeitnehmer nach einem Job sucht oder von einem Job zu einem anderen wechselt."
Vollbeschäftigung,"Der Schritt war ein schwerer Schlag für das lobenswerte Ziel der Regierung, die Vollbeschäftigung ."
Vollbeschäftigung,"Zusammen hätten sie eine glänzende Zukunft, mit Vollbeschäftigung und einen hohen Lebensstandard."
Vollbeschäftigung,Selbst ein guter Teil des vielbeschworenen Rückgangs der Kriminalitätsrate ist glaubhaft zuzuordnen Vollbeschäftigung .
Vollbeschäftigung,"Dies öffnet den Weg für staatliche Eingriffe, um die Höhe der effektiven Nachfrage nach Sicherung zu regulieren Vollbeschäftigung ."
Vollbeschäftigung,Mit Vollbeschäftigung und Eigenständigkeit steigt die Verhandlungsmacht der Arbeitnehmer.
Vollbeschäftigung,"Dieser Boom wird nur durch den Mangel an Arbeitskräften gebremst, der direkt auf Vollbeschäftigung in der Wirtschaft, sagte er."
Vollbeschäftigung,"Er ist auch der Meinung, dass die Stadt ein großer Arbeitgeber werden sollte, was garantiert Vollbeschäftigung ."
Vollbeschäftigung,"Du behauptest Vollbeschäftigung , hohe Rinderproduktivität, und verhaften Sie den Journalisten, der die Zahlen gemeldet hat."
Vollbeschäftigung,"Bis 1984 waren wir eine weitgehend sozialdemokratische Nation, die sich der Vollbeschäftigung und ein Sozialstaat."
Vollbeschäftigung,"Wenn Sie sich für Politik interessieren, interessieren Sie sich für Armut, Renten, Vollbeschäftigung und Behinderung."
fungibel,"Geld ist fungibel , und sie daran zu hindern, diese Gelder zu transferieren, würde eine ganz neue Mikroüberwachung der Vermögenstransfers in der Welt erfordern."
fungibel,Viele Dichter scheinen von den scheinbar leicht angeeigneten und fungibel Formen der Prosa und prosaischer Rationalität.
fungibel,"Reiner Wettbewerb, wie Schumpeter ihn sieht, gibt es nur auf offenen Märkten für fungibel Rohstoffprodukte."
fungibel,"Es ist wahr, wie ich im Essay zugebe, dass Geld ist fungibel ."
fungibel,Bei aus Rohrohrzucker raffiniertem Zucker betrug der Rohzuckereinsatz fungibel und vermischen sich und konnten daher nicht nachverfolgt werden.
fungibel,"Bei der Verteidigung solcher Gesetze argumentiert die Regierung, dass Geld fungibel , so dass die Unterstützung der rechtmäßigen Aktivitäten einer Gruppe Ressourcen freisetzt, die für den Terrorismus ausgegeben werden können."
fungibel,"20 Prozent der Hypothekenschulden werden nicht nur direkt an ausländische Banken und andere ausländische Käufer verkauft, sondern die moderne Finanzierung hat alle liquiden Instrumente de facto fungibel ."
fungibel,"Das Gericht begründete dies damit, dass Geld fungibel , könnten staatliche Gelder für säkulare Zwecke von religiösen Organisationen für sektiererische Zwecke verwendet werden."
fungibel,"Die Lösung bestand darin, gesetzliche Rechte zu schaffen, die dem Miteigentum von Kunden von fungibel Wertpapiere, die von den Abwicklungssystemen gehalten werden."
fungibel,"Ware ist fungibel , wenn eine Einheit einer Klasse dieser Waren genauso annehmbar ist wie eine andere Einheit dieser Klasse."
Futures,"Dies beinhaltet den Kauf und Verkauf Futures oder Optionen auf Aktien, Anleihen oder Währungen."
Futures,"Die beiden Fuchsjagden in Pembrokeshire erwägen ihre Futures jetzt, wo ein Jagdverbot Realität wurde."
Futures,"Die Futures Das Spiel ist ein Glücksspiel, ein echtes Glücksspiel, sowohl für den Einzelhändler als auch für den Kunden."
Futures,"Hedgefonds-Manager investieren auch in Derivate, Optionen, Futures und andere exotische oder anspruchsvolle Wertpapiere."
Futures,Zwei Städte huldigten kürzlich ihrer Vergangenheit und ihrem Futures durch Widmung von Hainen von lebensspendenden Bäumen mit historischen Verbindungen.
Futures,"Der Iowa Electronic Market, der eine Art legaler Eimerladen für politische Kandidaturen betreibt, hat seine Präsidentschaft umstrukturiert Futures Markt."
Futures,"Aber viele von uns waren künstlerische, kreative Typen mit unbekannten, nebligen Futures in einer Welt der Technik."
Futures,"Angst, Minderwertigkeit, Ungewohntheit und Unsicherheit Futures war der Staat, in dem die Assyrer ständig lebten."
Futures,"Sie boten alles, was sie hatten, Vermögen, Häuser, Geschäfte, Werkzeuge, ihre Futures über den Besitz einer wertvollen Glühbirne, die zerbrechen könnte."
Futures,"All dies kann Leben zerstören, Beziehungen zerstören, die Arbeit stören, effektives Denken trüben und die körperliche Gesundheit und den Ruin beeinträchtigen Futures ."
Spieltheorie,"Seine Forschungsinteressen umfassen die Geschichte der Makroökonomie, die Geschichte der Spieltheorie , und die Geschichte der Frauen in der Wirtschaft."
Spieltheorie,1925 definierte und diskutierte er als erster den Strategiebegriff in Spieltheorie .
Spieltheorie,"Neben seiner Arbeit in der Mengenlehre leistete er bahnbrechende Arbeiten in der Maßtheorie, der Theorie der reellen Variablen und Spieltheorie ."
Spieltheorie,"Karl Sigmund, Professor für Mathematik an der Universität Wien, ist bekannt für seine Arbeiten zur Biomathematik und Spieltheorie ."
Spieltheorie,"Er war immer voller mathematischer Ideen, nicht nur auf Spieltheorie , aber auch in Geometrie und Topologie."
Spieltheorie,Die Spieltheorie Aspekt wird durch diese Hypothese in das NAR-Modell eingeführt.
Spieltheorie,"Nash geteilt Spieltheorie in zwei Teile, kooperative Spiele, bei denen verbindliche Vereinbarungen getroffen werden können, und nicht kooperative Spiele, bei denen verbindliche Vereinbarungen nicht möglich sind."
Spieltheorie,"In Spieltheorie , Informationen wie Qualität, die von Verkäufern und Käufern nicht bestimmt werden können, werden als Auswahl der Natur bezeichnet."
Spieltheorie,Dieser Ansatz ist konsistent sowohl mit a Spieltheorie Ansatz und mit dem logischen Rahmen.
Spieltheorie,"Mathematik Spieltheorie erkennt an, dass es Spiele gibt, bei denen der Gewinn einer Partei nicht zum Verlust der anderen führt."
GATT,"So wurde das deutsche System auf systematische Diskriminierung aufgebaut, während die GATT garantierte Nichtdiskriminierung für alle Vertragsparteien."
GATT,"Unüberlegte Vorschläge können jedoch die verfügbaren Optionen einschränken oder sogar auf die Situation zurückführen, die vorher vorherrschte GATT 1994 wurde angenommen."
GATT,"Das Gericht konnte daher keinen Fehler begangen haben, indem es die GATT Verpflichtungen, da sie dazu nicht verpflichtet war."
GATT,"Als Amerika die Einfuhr von Thunfisch verbot, der so gefangen wurde, dass Delfine ertränkt werden, protestierte Mexiko gegen die GATT , dem Vorgänger der WTO."
GATT,Im Rahmen des neuen Textilabkommens werden diese Kontingente erhöht und die unter das MFA fallenden Artikel schrittweise untergeordnet GATT Regeln.
GATT,"Obwohl ein Gründungsmitglied von GATT , bis 1991 war seine Wirtschaft praktisch geschlossen."
GATT,"Die Gemeinschaft hat sich zum Abschluss der GATT Artikel XXIV:6 Verhandlungen, um festgestellte Probleme zu untersuchen, wenn das Funktionieren des Systems der „repräsentativen Preise“ für Getreide den Handel zu behindern scheint."
GATT,"Viele in GATT drückten Stolz und Zufriedenheit darüber aus, dass die multilaterale Handelsordnung Fortschritte in Richtung eines regelbasierten Freihandels gemacht hat, während andere internationale Institutionen aufgrund der Geopolitik gelähmt oder anämisch blieben."
GATT,"Längerfristig glaube ich, dass die GATT muss Kodizes und Disziplinen entwickeln, um einige der Wettbewerbsprobleme zu lösen, die den internationalen Handel so stören."
GATT,"Unter Hinweis darauf, dass Artikel 19 des GATT die Möglichkeit einer Ausweichklausel bietet, behauptete Herr Burger, dass durch Verhandlungen Änderungsklauseln in rechtliche Vereinbarungen aufgenommen werden können, um den Interessen beider Parteien zu entsprechen."
BIP,"Als der Dollar gefallen ist, hat er den Preis des Euro künstlich in die Höhe getrieben und das Ganze festgelegt BIP von Euroland in den freien Fall."
BIP,"Mir wurde mitgeteilt, dass die Nettosteuerbelastung tatsächlich 32 Prozent beträgt BIP ohne Raten oder 34 Prozent einschließlich Raten."
BIP,"Beihilfe als Anteil an BIP ist der Maßstab, der typischerweise für internationale Vergleiche verwendet wird."
BIP,Abbildung 4 zeigt gleitende Fünfjahresdurchschnitte des absoluten Mittelwerts des Verhältnisses des Leistungsbilanzsaldos zu BIP für zwölf Länder.
BIP,"Das eigentliche Ergebnis war der Rückgang um ein Drittel der BIP , strukturelle Arbeitslosenquoten zwischen 25-30 Prozent und die zweite Intifada."
BIP,Wir können den Elendsindex als Indikator verwenden und ihn durch Subtrahieren der Jahresrate des Reals erhöhen BIP Wachstum.
BIP,"Die monatlichen Daten zeigen, dass real BIP im dritten Quartal mindestens um diesen Betrag zurückgegangen."
BIP,"Aber die BIP Daten plus monatliche Zahlen deuten darauf hin, dass Unternehmen immer noch Schwierigkeiten haben, ihre Regale aufzufüllen."
BIP,"Um die vorgeschlagenen Stabilisatoren automatisch zu machen, können sie mit BIP Prognosen."
BIP,Mit dieser Art von wirtschaftlichen Freiheiten werden viele Menschen auf den Zug aufspringen und das projizierte BIP Wachstumszahlen werden mit hoher Wahrscheinlichkeit erreicht.
Getriebe,"Getriebe down für Kurven, Kreuzungen und Kreisverkehre beginnt mit der Sentronic als neuartiges Erlebnis und wird schnell zur effizienten zweiten Natur."
Getriebe,"Getriebe Für die Play-offs zum Saisonende gab die Reise genug Bestätigung für die Stärke des Clubs, wobei sich beide Neulinge mit Auszeichnung schlossen."
Getriebe,"Wir sind Getriebe ein reines Biergeschäft zu sein, und das muss positiv sein, denn es wird uns dazu bringen, uns darauf zu konzentrieren."
